,name,genes,source
BSU17370-MONOMER,co-factor of ribonucleotide diphosphate reductase,BSU17370(),BioCyc
BSU18610-MONOMER,putative methyl-accepting chemotaxis protein,BSU18610(),BioCyc
BSU40460-MONOMER,conserved protein of unknown function,BSU40460(),BioCyc
BSU22110-MONOMER,2-keto-3-deoxygluconate kinase,BSU22110(),BioCyc
BSU31080-MONOMER,biofilm hydrophobic layer component,BSU31080(),BioCyc
BSU12200-MONOMER,hypothetical protein,BSU12200(),BioCyc
BSU22130-MONOMER,"4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase, 5-keto-4-deoxyuronate isomerase",BSU22130(),BioCyc
BSU25730-MONOMER,putative catabolic 6-phospho-gluconate dehydrogenase (NAD[+]-dependent),BSU25730(),BioCyc
BSU34650-MONOMER,putative pyrophosphohydrolase,BSU34650(),BioCyc
BSU25750-MONOMER,sporulation-specific matrix degrading exported DNase,BSU25750(),BioCyc
BSU15710-MONOMER,primosomal replication factor Y (primosomal protein N'),BSU15710(),BioCyc
BSU15690-MONOMER,omega subunit of RNA polymerase,BSU15690(),BioCyc
BSU09020-MONOMER,NADH:quinone oxidoreductase associated to benzoate stress,BSU09020(),BioCyc
BSU29430-MONOMER,conserved protein of unknown function,BSU29430(),BioCyc
BSU33049-MONOMER,conserved protein of unknown function,BSU33049(),BioCyc
BSU29410-MONOMER,putative metal-dependent hydrolase,BSU29410(),BioCyc
BSU02930-MONOMER,putative toxic compound adaptation protein (tellurite resistance),BSU02930(),BioCyc
BSU07380-MONOMER,conserved hypothetical protein,BSU07380(),BioCyc
BSU01310-MONOMER,ribosomal protein L6 (BL8),BSU01310(),BioCyc
BSU33030-MONOMER,putative transcriptional regulator,BSU33030(),BioCyc
BSU38310-MONOMER,"transcriptional regulator (LysR family, cidAB expression)",BSU38310(),BioCyc
BSU36700-MONOMER,"GTP 3',8-cyclase",BSU36700(),BioCyc
BSU18450-MONOMER,"glutamate synthase (large subunit, NADP-dependent)",BSU18450(),BioCyc
BSU07360-MONOMER,chemotaxis sensory transducer (sensed target unknown),BSU07360(),BioCyc
BSU19970-MONOMER,conserved hypothetical protein; phage SPbeta,BSU19970(),BioCyc
BSU40300-MONOMER,response regulator aspartate phosphatase,BSU40300(),BioCyc
BSU12050-MONOMER,putative spore coat protein,BSU12050(),BioCyc
BSU01290-MONOMER,ribosomal protein S14,BSU01290(),BioCyc
BSU13570-MONOMER,ketoglutaramate omega-amidase,BSU13570(),BioCyc
BSU21980-MONOMER,preQ0 transporter (promiscuous),BSU21980(),BioCyc
BSU25590-MONOMER,membrane bound high-affinity DNA-binding receptor,BSU25590(),BioCyc
BSU36680-MONOMER,putative integral membrane protein,BSU36680(),BioCyc
BSU23570-MONOMER,L-aspartase (aspartate ammonia lyase),BSU23570(),BioCyc
BSU15550-MONOMER,orotidine 5'-phosphate decarboxylase,BSU15550(),BioCyc
BSU29270-MONOMER,conserved protein of unknown function,BSU29270(),BioCyc
BSU18430-MONOMER,putative oxidoreductase,BSU18430(),BioCyc
BSU27250-MONOMER,cystathionine gamma-lyase and homocysteine gamma-lyase for reverse transsulfuration pathway,BSU27250(),BioCyc
BSU32880-MONOMER,multidrug-efflux transporter,BSU32880(),BioCyc
BSU07220-MONOMER,transcriptional regulator (FlvL-flavonoids),BSU07220(),BioCyc
BSU40280-MONOMER,conserved exported protein,BSU40280(),BioCyc
BSU05210-MONOMER,conserved hypothetical protein,BSU05210(),BioCyc
BSU01150-MONOMER,ribosomal protein S10 (BS13); transcription antitermination factor,BSU01150(),BioCyc
BSU29249-MONOMER,putative sporulation-related conserved protein,BSU29249(),BioCyc
BSU12030-MONOMER,conserved hypothetical protein,BSU12030(),BioCyc
BSU17210-MONOMER,trans AT polyketide synthase of type I involved in bacillaene synthesis,BSU17210(),BioCyc
BSU32859-MONOMER,conserved protein of unknown function,BSU32859(),BioCyc
BSU07190-MONOMER,conserved hypothetical protein,BSU07190(),BioCyc
BSU21960-MONOMER,conserved protein of unknown function,BSU21960(),BioCyc
BSU30920-MONOMER,spore coat kinase,BSU30920(),BioCyc
BSU01120-MONOMER,elongation factor G,BSU01120(),BioCyc
BSU36510-MONOMER,ammonium transporter,BSU36510(),BioCyc
BSU25570-MONOMER,DNA channel for uptake in competent cells,BSU25570(),BioCyc
BSU34490-MONOMER,sodium / proton antiporter subunit A,BSU34490(),BioCyc
BSU18260-MONOMER,isovaleryl-CoA dehydrogenase (leucine degradation),BSU18260(),BioCyc
BSU10910-MONOMER,putative adenylylsulfate kinase,BSU10910(),BioCyc
BSU15530-MONOMER,dihydroorotate dehydrogenase (electron transfer subunit),BSU15530(),BioCyc
BSU08870-MONOMER,putative sulfur-related oxidoreductase,BSU08870(),BioCyc
BSU40139-MONOMER,hypothetical protein,BSU40139(),BioCyc
BSU11880-MONOMER,cystathionine beta-lyase,BSU11880(),BioCyc
BSU15500-MONOMER,dihydroorotase,BSU15500(),BioCyc
BSU02770-MONOMER,putative ion channel associated aldo-keto reductase,BSU02770(),BioCyc
BSU21790-MONOMER,putative membrane hydrolase,BSU21790(),BioCyc
BSU25410-MONOMER,ribosomal protein S21,BSU25410(),BioCyc
BSU29239-MONOMER,membrane protein involved in a sporulation process,BSU29239(),BioCyc
BSU38160-MONOMER,cytochrome aa3-600 quinol oxidase (subunit I),BSU38160(),BioCyc
BSU15360-MONOMER,essential sporulation protein,BSU15360(),BioCyc
BSU29100-MONOMER,PhoR two-component sensory histidine kinase,BSU29100(),BioCyc
BSU32849-MONOMER,conserved protein of unknown function,BSU32849(),BioCyc
BSU19790-MONOMER,protein involved in maturation of the outermost layer of the spore,BSU19790(),BioCyc
BSU32719-MONOMER,putative toxin of a toxin antitoxin system,BSU32719(),BioCyc
BSU07010-MONOMER,transcriptional regulator (AraC/XylS family),BSU07010(),BioCyc
BSU07150-MONOMER,heme-degrading monooxygenase,BSU07150(),BioCyc
BSU13420-MONOMER,diguanylate cyclase,BSU13420(),BioCyc
BSU00960-MONOMER,23S rRNA (Gm2251)-methyltransferase,BSU00960(),BioCyc
BSU36350-MONOMER,putative two-component sensor histidine kinase,BSU36350(),BioCyc
BSU01100-MONOMER,ribosomal protein S12 (BS12),BSU01100(),BioCyc
BSU23420-MONOMER,mechanosensitive channel; stage V sporulation protein AC,BSU23420(),BioCyc
BSU18110-MONOMER,conserved hypothetical protein,BSU18110(),BioCyc
BSU10750-MONOMER,hydrolase/isomerase involved in remodelling the bacterial envelope,BSU10750(),BioCyc
BSU36490-MONOMER,putative enzyme of isochorismatase family,BSU36490(),BioCyc
BSU27090-MONOMER,small amino acid permease,BSU27090(),BioCyc
BSU39990-MONOMER,QdoR transcriptional repressor,BSU39990(),BioCyc
BSU11730-MONOMER,spore outer coat protein,BSU11730(),BioCyc
BSU18240-MONOMER,biotin carboxylase for subunit LdeHB of methylcrotonyl-CoA carboxylase,BSU18240(),BioCyc
BSU05070-MONOMER,putative hydrolase,BSU05070(),BioCyc
BSU21620-MONOMER,conserved protein of unknown function; phage SPbeta,BSU21620(),BioCyc
BSU25260-MONOMER,glycyl-tRNA synthetase (beta subunit),BSU25260(),BioCyc
BSU10890-MONOMER,conserved hypothetical protein,BSU10890(),BioCyc
BSU17040-MONOMER,DNA mismatch repair recognition factor,BSU17040(),BioCyc
BSU15200-MONOMER,UDP-N-acetylmuramoylalanyl-D-glutamate ligase,BSU15200(),BioCyc
BSU28940-MONOMER,phosphoserine phosphatase,BSU28940(),BioCyc
BSU40120-MONOMER,glucose phosphotransferase system enzyme IIA component,BSU40120(),BioCyc
BSU30760-MONOMER,Mn<sup>2+</sup> ABC transporter ATP-binding protein,BSU30760(),BioCyc
BSU32570-MONOMER,fructosamine kinase,BSU32570(),BioCyc
BSU06850-MONOMER,spore inner coat protein,BSU06850(),BioCyc
BSU11860-MONOMER,putative stress-related hydrolase,BSU11860(),BioCyc
BSU34330-MONOMER,bifunctional flagellar clutch and glycosyltransferase acting during biofilm formation,BSU34330(),BioCyc
BSU00800-MONOMER,putative transcriptional regulator,BSU00800(),BioCyc
BSU36200-MONOMER,conserved protein of unknown function,BSU36200(),BioCyc
BSU21770-MONOMER,threonine dehydratase,BSU21770(),BioCyc
BSU08720-MONOMER,peroxiredoxin with versatile activity,BSU08720(),BioCyc
BSU10590-MONOMER,putative transcription factor,BSU10590(),BioCyc
BSU39830-MONOMER,conserved protein of unknown function,BSU39830(),BioCyc
BSU25390-MONOMER,putative membrane bound peptidase of unkwnown function,BSU25390(),BioCyc
BSU02619-MONOMER,conserved protein of unknown function,BSU02619(),BioCyc
BSU11570-MONOMER,bifunctional muramidase and murein lytic transglycosylase,BSU11570(),BioCyc
BSU21460-MONOMER,bacteriophage SPbeta thiol-disulfide oxidoreductase,BSU21460(),BioCyc
BSU15340-MONOMER,ABC family transporter ATP-binding protein YlmA,BSU15340(),BioCyc
BSU38000-MONOMER,putative integral inner membrane protein of unknown function,BSU38000(),BioCyc
BSU15050-MONOMER,putative degradative enzyme,BSU15050(),BioCyc
BSU28770-MONOMER,glycolytic and pentose phosphate intermediates phosphatase,BSU28770(),BioCyc
BSU29080-MONOMER,formamidopyrimidine-DNA glycosylase; 5-hydroxymethyl-uracil DNA-glycosylase,BSU29080(),BioCyc
BSU19660-MONOMER,conserved hypothetical protein,BSU19660(),BioCyc
BSU32420-MONOMER,transcriptional regulator of the purine degradation operon,BSU32420(),BioCyc
BSU06710-MONOMER,surfactin exporter involved in surfactin self-resistance,BSU06710(),BioCyc
BSU32700-MONOMER,Fe-S cluster assembly protein SufD,BSU32700(),BioCyc
BSU_36079-MONOMER,doubtful CDS (putative in frame frameshift),BSU_36079(),BioCyc
BSU00640-MONOMER,SpoIIAA-phosphate serine phosphatase,BSU00640(),BioCyc
BSU36040-MONOMER,conserved protein of unknown function,BSU36040(),BioCyc
BSU06990-MONOMER,putative carbohydrate ABC transporter membrane subunit YesQ,BSU06990(),BioCyc
BSU13260-MONOMER,two-component sensor histidine kinase [YkoG],BSU13260(),BioCyc
BSU10430-MONOMER,putative oxidoreductase,BSU10430(),BioCyc
BSU39670-MONOMER,2-deoxy-5-keto-D-gluconic acid 6-phosphate aldolase,BSU39670(),BioCyc
BSU00940-MONOMER,dual cysteinyl-tRNA synthetase; cysteine persulfide synthase,BSU00940(),BioCyc
BSU23260-MONOMER,"fused 3,4-dihydroxy-2-butanone 4-phosphate synthase and GTP cyclohydrolase II",BSU23260(),BioCyc
BSU11420-MONOMER,tryptophanyl-tRNA synthetase,BSU11420(),BioCyc
BSU21310-MONOMER,hypothetical protein; phage SPbeta,BSU21310(),BioCyc
BSU36330-MONOMER,conserved protein of unknown function,BSU36330(),BioCyc
BSU26930-MONOMER,conserved protein of unknown function,BSU26930(),BioCyc
BSU14890-MONOMER,cytochrome caa3 oxidase (subunit II),BSU14890(),BioCyc
BSU24970-MONOMER,phosphate ABC transporter membrane subunit PstA,BSU24970(),BioCyc
BSU18090-MONOMER,subunit B of DNA topoisomerase IV (ATP-dependent),BSU18090(),BioCyc
BSU04910-MONOMER,ICEBs1 mobile element: subunit of the conjugation machinery VirB8,BSU04910(),BioCyc
BSU28610-MONOMER,Z ring-associated protein,BSU28610(),BioCyc
BSU06559-MONOMER,hypothetical protein,BSU06559(),BioCyc
BSU10730-MONOMER,Spo0A-P phosphatase (iron-metabolism related),BSU10730(),BioCyc
BSU16860-MONOMER,putative processing protease,BSU16860(),BioCyc
BSU00480-MONOMER,aminoacrylate/iminopropionate hydrolase/deaminase,BSU00480(),BioCyc
BSU32290-MONOMER,"5' nucleotidase, promiscuous",BSU32290(),BioCyc
BSU39970-MONOMER,integral inner membrane protein involved in response to flavonoids,BSU39970(),BioCyc
BSU30610-MONOMER,putative ABC transporter ATP-binding protein YtlC,BSU30610(),BioCyc
BSU35880-MONOMER,capsular polyglutamate synthetase (acid resistance),BSU35880(),BioCyc
BSU10270-MONOMER,long-chain fatty-acid-CoA ligase (degradative),BSU10270(),BioCyc
BSU11710-MONOMER,"phosphomethylpyrimidine kinase, 4-amino-5-hydroxymethyl-2-methylpyrimidine and 4-amino-5-hydroxymethyl-2-methylpyrimidine pyrophosphate kinase",BSU11710(),BioCyc
BSU34160-MONOMER,polygalactose / cyclodextrin-binding lipoprotein,BSU34160(),BioCyc
BSU39510-MONOMER,<i>S</i>-(2-succino)cysteine <i>N</i>-acetyltransferase,BSU39510(),BioCyc
BSU11250-MONOMER,ornithine carbamoyltransferase,BSU11250(),BioCyc
BSU21600-MONOMER,conserved protein of unknown function; phage SPbeta,BSU21600(),BioCyc
CPLX8J2-229,L-cystine ABC transporter,BSU03590() AND BSU03600() AND BSU03610(),BioCyc
BSU08560-MONOMER,conserved hypothetical protein,BSU08560(),BioCyc
BSU21160-MONOMER,conserved protein of unknown function; phage SPbeta,BSU21160(),BioCyc
BSU25240-MONOMER,bifunctional ADP-dependent kinase-Pi-dependent pyrophosphorylase / positive regulator of gluconeogenesis,BSU25240(),BioCyc
BSU14730-MONOMER,RNA polymerase ECF-type sigma factor,BSU14730(),BioCyc
CPLX8J2-214,,BSU30220(),BioCyc
BSU02460-MONOMER,5-dehydro-4-deoxyglucarate dehydratase,BSU02460(),BioCyc
BSU24810-MONOMER,conserved protein of unknown function,BSU24810(),BioCyc
BSU28440-MONOMER,succinate dehydrogenase (flavoprotein subunit),BSU28440(),BioCyc
BSU15180-MONOMER,"UDP-N-acetylmuramoylalanyl-D-glutamate-2, 6-diaminopimelate ligase",BSU15180(),BioCyc
CPLX8J2-2,nitrate reductase,BSU37250() AND BSU37270() AND BSU37280(),BioCyc
BSU37840-MONOMER,glucose-1-phosphate thymidylyltransferase,BSU37840(),BioCyc
BSU06400-MONOMER,conserved hypothetical protein,BSU06400(),BioCyc
BSU00320-MONOMER,"subunit of a sporulation, competence and biofilm formation regulatory complex of RNaseY (RicAFT complex / FAD / two [4Fe-4S]2+)",BSU00320(),BioCyc
BSU28920-MONOMER,LytT two-component response regulator,BSU28920(),BioCyc
CPLX8J2-184,,BSU30240(),BioCyc
BSU19520-MONOMER,putative H+/anion permease,BSU19520(),BioCyc
BSU32130-MONOMER,GMP reductase (NADP-dependent),BSU32130(),BioCyc
BSU35720-MONOMER,CDP-glycerol:polyglycerol phosphate glycero-phosphotransferase (poly(glycerol phosphate) polymerase),BSU35720(),BioCyc
BSU32550-MONOMER,ABC transporter ATP-binding protein YurJ,BSU32550(),BioCyc
CPLX8J2-168,,BSU32690(),BioCyc
BSU_26935-MONOMER,hypothetical protein,BSU_26935(),BioCyc
BSU10100-MONOMER,heme-degrading monooxygenase,BSU10100(),BioCyc
BSU11100-MONOMER,extracellular neutral protease B,BSU11100(),BioCyc
BSU06839-MONOMER,hexapeptide (TDRNTT) inhibitor of regulatory cascade,BSU06839(),BioCyc
CPLX8J2-146,,BSU17460(),BioCyc
BSU13110-MONOMER,formyltetrahydrofolate hydrolase,BSU13110(),BioCyc
BSU39380-MONOMER,formiminoglutamate hydrolase,BSU39380(),BioCyc
BSU21000-MONOMER,toxin; phage SPbeta,BSU21000(),BioCyc
BSU00780-MONOMER,dihydroneopterin aldolase,BSU00780(),BioCyc
CPLX8J2-126,transaldolase,BSU37110(),BioCyc
BSU23100-MONOMER,RNA polymerase ECF(extracytoplasmic function)-type sigma factor sigma(X),BSU23100(),BioCyc
BSU14580-MONOMER,pyruvate dehydrogenase (E1 alpha subunit),BSU14580(),BioCyc
BSU24650-MONOMER,putative exported protein,BSU24650(),BioCyc
BSU36180-MONOMER,putative ribonuclease antitoxin,BSU36180(),BioCyc
CPLX8J2-108,GerK germination receptor,BSU03710() AND BSU03720() AND BSU03700(),BioCyc
BSU26770-MONOMER,putative integral inner membrane protein,BSU26770(),BioCyc
BSU28280-MONOMER,2-isopropylmalate synthase,BSU28280(),BioCyc
BSU06260-MONOMER,putative membrane protein,BSU06260(),BioCyc
BSU10570-MONOMER,putative integral inner membrane protein (recent HGT island),BSU10570(),BioCyc
CPLX-8649,inositol dehydrogenase,BSU39700(),BioCyc
BSU04760-MONOMER,conserved protein of unknown function,BSU04760(),BioCyc
BSU00160-MONOMER,spore peptidoglycan N-acetylglucosaminidase,BSU00160(),BioCyc
BSU31970-MONOMER,isochorismatase (siderophore specific),BSU31970(),BioCyc
BSU39810-MONOMER,putative metabolite transporter,BSU39810(),BioCyc
CPLX8J2-85,SpoIIIAH-SpoIIQ complex,BSU36550() AND BSU24360(),BioCyc
BSU16690-MONOMER,polynucleotide phosphorylase (PNPase),BSU16690(),BioCyc
BSU35550-MONOMER,putative glycosyltransferase (teichuronic acid),BSU35550(),BioCyc
BSU09950-MONOMER,molecular chaperone lipoprotein,BSU09950(),BioCyc
BSU11550-MONOMER,thiol management effector of SpxA degradation,BSU11550(),BioCyc
CPLX8J2-7,succinyl-CoA synthetase,BSU16090() AND BSU16100(),BioCyc
BSU30440-MONOMER,putative ABC transporter membrane protein YtrC,BSU30440(),BioCyc
BSU03810-MONOMER,iron(III)-petrobactin ABC transporter membrane subunit FpiC,BSU03810(),BioCyc
BSU39230-MONOMER,cell wall-associated tRNA nuclease precursor; intercellular growth inhibitor,BSU39230(),BioCyc
BSU21440-MONOMER,thiol-disulfide oxidoreductase B; bacteriophage SPbeta,BSU21440(),BioCyc
CPLX8J2-52,"RNA polymerase, &sigma;A",BSU25200() AND BSU14540() AND BSU15690() AND BSU37160() AND BSU01430() AND BSU01080() AND BSU01070(),BioCyc
BSU34000-MONOMER,cysteine and O-acetylserine efflux permease,BSU34000(),BioCyc
BSU20870-MONOMER,conserved protein of unknown function; phage SPbeta,BSU20870(),BioCyc
BSU14430-MONOMER,putative energy-sensing inhibitor of translation,BSU14430(),BioCyc
BSU15030-MONOMER,dipicolinic acid transporter (to the spore),BSU15030(),BioCyc
CPLX8J2-38,iron(III)-petrobactin ABC transporter,BSU03830() AND BSU03820() AND BSU03810() AND BSU03800(),BioCyc
BSU08390-MONOMER,bacillithiol <i>S</i>-transferase,BSU08390(),BioCyc
BSU24490-MONOMER,conserved protein of unknown function,BSU24490(),BioCyc
BSU28120-MONOMER,"glutamate-1-semialdehyde 2,1-aminomutase",BSU28120(),BioCyc
BSU25110-MONOMER,putative integral inner membrane protein,BSU25110(),BioCyc
CPLX8J2-261,,BSU22870(),BioCyc
BSU02300-MONOMER,conserved protein of unknown function,BSU02300(),BioCyc
BSU06100-MONOMER,type-2 restriction enzyme BsuMI component BsuRB (YdiS); prophage region 3,BSU06100(),BioCyc
BSU31800-MONOMER,putative integral inner membrane protein,BSU31800(),BioCyc
BSU28750-MONOMER,sugar-binding lipoprotein,BSU28750(),BioCyc
CPLX8J2-247,,BSU32260(),BioCyc
BSU37680-MONOMER,cyclohexenol-containing tetrahydro-4-hydroxyphenylpyruvate H(4)HPP in bacilysin synthesis,BSU37680(),BioCyc
BSU35390-MONOMER,conserved protein of unknown function,BSU35390(),BioCyc
BSU09790-MONOMER,conserved hypothetical protein,BSU09790(),BioCyc
BSU32400-MONOMER,conserved protein of unknown function,BSU32400(),BioCyc
CPLX8J2-243,putative subtilosin ABC efflux transporter,BSU37400() AND BSU37390(),BioCyc
BSU19360-MONOMER,"2-oxoglutarate dehydrogenase complex (dihydrolipoamide transsuccinylase, E2 subunit)",BSU19360(),BioCyc
BSU03670-MONOMER,putative transporter DtpT,BSU03670(),BioCyc
BSU39070-MONOMER,"endo-beta-1,3-1,4 glucanase",BSU39070(),BioCyc
BSU06690-MONOMER,glutamyl-tRNA(Gln) amidotransferase (subunit B),BSU06690(),BioCyc
CPLX8J2-226,ABC transporter YxdLM,BSU39630() AND BSU39640(),BioCyc
BSU_18689-MONOMER,hypothetical protein,BSU_18689(),BioCyc
BSU20710-MONOMER,conserved hypothetical protein; phage SPbeta,BSU20710(),BioCyc
BSU14270-MONOMER,molybdopterin biosynthesis adenylyltransferase,BSU14270(),BioCyc
BSU00620-MONOMER,cell-division initiation protein,BSU00620(),BioCyc
CPLX8J2-211,phage PBSX; lytic exoenzyme,BSU12780(),BioCyc
BSU12950-MONOMER,dipeptide ABC transporter ATP-binding protein,BSU12950(),BioCyc
BSU24330-MONOMER,modulator of lipid biosynthesis,BSU24330(),BioCyc
BSU27970-MONOMER,membrane metalloprotease [proteolysis of pro-sigma(K)],BSU27970(),BioCyc
BSU36020-MONOMER,"transcriptional regulator controlling alsSD, ictEP expression (LysR family)",BSU36020(),BioCyc
CPLX8J2-196,,BSU31760(),BioCyc
BSU22920-MONOMER,spore germination membrane component,BSU22920(),BioCyc
BSU05930-MONOMER,ribosomal protein S18 alanine N-acetyltransferase,BSU05930(),BioCyc
BSU17940-MONOMER,putative response regulator (CheY homolog),BSU17940(),BioCyc
BSU10410-MONOMER,conserved protein of unknown function,BSU10410(),BioCyc
CPLX8J2-180,,BSU19690(),BioCyc
BSU26610-MONOMER,putative membrane associated protein,BSU26610(),BioCyc
BSU31640-MONOMER,Na<sup>+</sup>:H<sup>+</sup> antiporter subunit E,BSU31640(),BioCyc
BSU35240-MONOMER,PDZ-containing carboxyl-terminal protease processing protease [Zn(II)],BSU35240(),BioCyc
BSU39650-MONOMER,YxdK two-component sensory histidine kinase,BSU39650(),BioCyc
CPLX8J2-165,K<sup>+</sup> transporter KtrAB,BSU31100() AND BSU31090(),BioCyc
BSU04600-MONOMER,resistance to heterologous antibiotics,BSU04600(),BioCyc
BSU09630-MONOMER,conserved hypothetical protein,BSU09630(),BioCyc
BSU03510-MONOMER,surfactin synthetase,BSU03510(),BioCyc
BSU11400-MONOMER,oligopeptide ABC transporter membrane subunit AppC,BSU11400(),BioCyc
CPLX8J2-143,,BSU28720(),BioCyc
BSU16530-MONOMER,undecaprenyl pyrophosphate synthase,BSU16530(),BioCyc
BSU38900-MONOMER,two-component sensor histidine kinase [YxjL],BSU38900(),BioCyc
BSU20550-MONOMER,conserved hypothetical protein; phage SPbeta,BSU20550(),BioCyc
BSU21290-MONOMER,conserved protein of unknown function; phage SPbeta,BSU21290(),BioCyc
CPLX8J2-123,"6,7-dimethyl-8-ribityllumazine synthase",BSU23250(),BioCyc
BSU30280-MONOMER,&alpha;-galactoside ABC transporter membrane subunit MelD,BSU30280(),BioCyc
BSU14110-MONOMER,putative RNA-binding enzyme component,BSU14110(),BioCyc
BSU24160-MONOMER,3-hydroxybutyryl-CoA dehydrogenase,BSU24160(),BioCyc
BSU14870-MONOMER,heme <i>a</i> synthase,BSU14870(),BioCyc
CPLX8J2-105,dihydroorotate dehydrogenase,BSU15530() AND BSU15540(),BioCyc
BSU33840-MONOMER,negative transcriptional regulator of choline uptake systems,BSU33840(),BioCyc
BSU27810-MONOMER,sodium/proton-dependent alanine transporter,BSU27810(),BioCyc
BSU05760-MONOMER,conserved hypothetical protein,BSU05760(),BioCyc
BSU24950-MONOMER,phosphate ABC transporter ATP-binding protein PstBB,BSU24950(),BioCyc
CPLX-8352,glycine oxidase,BSU11670(),BioCyc
BSU08230-MONOMER,"catechol-2,3-dioxygenase membrane subunit",BSU08230(),BioCyc
BSU17780-MONOMER,conserved hypothetical protein,BSU17780(),BioCyc
BSU31480-MONOMER,putative exporter induced in acid stress,BSU31480(),BioCyc
BSU28590-MONOMER,DNA polymerase/3'-5' exonuclease X,BSU28590(),BioCyc
CPLX8J2-97,transcriptional regulator of GlcNAc catabolism gene expression (GntR family),BSU35030(),BioCyc
BSU02140-MONOMER,sn-glycerol-3-phosphate permease,BSU02140(),BioCyc
BSU35070-MONOMER,"cyclodipeptide synthase (tRNA-dependent), pulcherimminic acid precursor",BSU35070(),BioCyc
BSU09460-MONOMER,amino acid transporter BcaP,BSU09460(),BioCyc
BSU06540-MONOMER,putative transcriptional regulator (Lrp/AsnC family),BSU06540(),BioCyc
CPLX8J2-82,ABC transporter PsdAB (lantibiotic resistance),BSU34690() AND BSU34700(),BioCyc
BSU37520-MONOMER,conserved protein of unknown function,BSU37520(),BioCyc
BSU03359-MONOMER,hypothetical protein,BSU03359(),BioCyc
BSU38740-MONOMER,ABC membrane transporter (ATP-binding protein) required for cytochrome bb' function (reductant efflux pump),BSU38740(),BioCyc
BSU00460-MONOMER,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,BSU00460(),BioCyc
CPLX8J2-66,Mn<sup>2+</sup> ABC transporter,BSU30740() AND BSU30750() AND BSU30760() AND BSU30770(),BioCyc
BSU19210-MONOMER,exported cell wall lytic enzyme,BSU19210(),BioCyc
BSU20390-MONOMER,putative ATP/GTP binding protein; phage SPbeta,BSU20390(),BioCyc
BSU13970-MONOMER,conserved hypothetical protein,BSU13970(),BioCyc
BSU32270-MONOMER,spore coat-associated protein,BSU32270(),BioCyc
CPLX8J2-5,carbamoyl-phosphate synthetase A,BSU11230() AND BSU11240(),BioCyc
BSU_03385-MONOMER,hypothetical protein,BSU_03385(),BioCyc
BSU24000-MONOMER,putative lipid kinase BmrU,BSU24000(),BioCyc
BSU27660-MONOMER,post-transcriptional regulator,BSU27660(),BioCyc
BSU35860-MONOMER,gamma-DD-glutamyl hydrolase (PGA depolymerase),BSU35860(),BioCyc
CPLX8J2-34,succinyl CoA:3-oxoacid CoA-transferase,BSU38980() AND BSU38990(),BioCyc
BSU12790-MONOMER,phage PBSX; putative enzyme,BSU12790(),BioCyc
BSU05600-MONOMER,protein <i>N</i>-acetyltransferase,BSU05600(),BioCyc
BSU17630-MONOMER,putative sugar transporter,BSU17630(),BioCyc
BSU10250-MONOMER,lipoate-protein ligase,BSU10250(),BioCyc
CPLX8J2-259,small WGX100 secreted protein (ESX-dependent secretion),BSU31910(),BioCyc
BSU22780-MONOMER,GTP cyclohydrolase I,BSU22780(),BioCyc
BSU31322-MONOMER,potassium channel protein involved in biofilm formation,BSU31322(),BioCyc
BSU34910-MONOMER,histidinol dehydrogenase,BSU34910(),BioCyc
BSU39490-MONOMER,putative ABC transporter membrane subunit YxeN,BSU39490(),BioCyc
CPLX8J2-24,chaperonin,BSU06020() AND BSU06030(),BioCyc
BSU26430-MONOMER,two-component response regulator [YrkQ],BSU26430(),BioCyc
BSU09300-MONOMER,sn-glycerol-3-phosphate oxidase (FAD-dependent),BSU09300(),BioCyc
BSU03200-MONOMER,proline oxidase,BSU03200(),BioCyc
BSU11230-MONOMER,arginine-specific carbamoyl-phosphate synthetase (small subunit),BSU11230(),BioCyc
CPLX8J2-223,methyl-accepting chemotaxis protein,BSU31260(),BioCyc
BSU04440-MONOMER,membrane bound C4-dicarboxylate binding sensor protein,BSU04440(),BioCyc
BSU38580-MONOMER,phosphotransferase system (PTS) lichenan-specific enzyme IIC component,BSU38580(),BioCyc
BSU20230-MONOMER,conserved hypothetical protein; phage SPbeta,BSU20230(),BioCyc
BSU21140-MONOMER,conserved protein of unknown function; phage SPbeta,BSU21140(),BioCyc
CPLX8J2-208,imidazole glycerol phosphate synthase,BSU34890() AND BSU34870(),BioCyc
BSU16370-MONOMER,component of the flagellar export machinery,BSU16370(),BioCyc
MONOMER8J2-58,ICEBs1 mobile element; hypothetical protein,BSU_04849(),BioCyc
BSU13819-MONOMER,conserved hypothetical protein (HGT island),BSU13819(),BioCyc
BSU14710-MONOMER,conserved protein of unknown function,BSU14710(),BioCyc
CPLX8J2-193,carbon storage regulator,BSU35370(),BioCyc
BSU30110-MONOMER,lipoprotein required for rhamnogalaturonan transport and degradation,BSU30110(),BioCyc
BSU23840-MONOMER,ribonuclease Z,BSU23840(),BioCyc
BSU27500-MONOMER,tRNA-specific 2-thiouridylase,BSU27500(),BioCyc
BSU24790-MONOMER,putative metal-binding hydrolase,BSU24790(),BioCyc
CPLX8J2-178,MazF-MazE toxin-antitoxin complex,BSU04660() AND BSU04650(),BioCyc
BSU33680-MONOMER,transcriptional regulator of catechol dioxygenase,BSU33680(),BioCyc
BSU05450-MONOMER,putative integral inner membrane protein,BSU05450(),BioCyc
